Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
02 JAN 2026,TAJGVK,EQ,TAJ GVK HOTELS & RESORTS ,Listed    ,02 JAN 2026,               2.00,          62701495,            420.65,    26375383871.75    
02 JAN 2026,TAKE,BE,TAKE SOLUTIONS LTD       ,Listed    ,02 JAN 2026,               1.00,         147934000,             40.50,     5992806340.00      
02 JAN 2026,TALBROAUTO,EQ,TALBROS AUTO. COMP. LTD  ,Listed    ,02 JAN 2026,               2.00,          61728150,            276.30,    17055487845.00
02 JAN 2026,TANKUP,ST,TANKUP ENGINEERS LIMITED ,Listed    ,02 JAN 2026,              10.00,           5295000,            710.00,     3759450000.00    
02 JAN 2026,TANLA,EQ,TANLA PLATFORMS LIMITED  ,Listed    ,02 JAN 2026,               1.00,         132617359,            530.50,    70353508949.50     
02 JAN 2026,TAPIFRUIT,SM,TAPI FRUIT PROCESSING LTD,Listed    ,02 JAN 2026,              10.00,           4300500,             68.30,      293724150.00 
02 JAN 2026,TARACHAND,EQ,TARA CHAND INFRA SOLN LTD,Listed    ,02 JAN 2026,               2.00,          78824900,             79.60,     6275250289.00 
02 JAN 2026,TARAPUR,BE,TARAPUR TRANSFORMERS LTD ,Listed    ,02 JAN 2026,              10.00,          19500011,             29.75,      579930327.15   
02 JAN 2026,TARC,EQ,TARC LIMITED             ,Listed    ,02 JAN 2026,               2.00,         295096335,            176.30,    52022532897.15      
02 JAN 2026,TARIL,EQ,TRANS & RECTI. LTD       ,Listed    ,02 JAN 2026,               1.00,         300165834,            336.40,   100975786557.60     
02 JAN 2026,TARMAT,EQ,TARMAT LIMITED           ,Listed    ,02 JAN 2026,              10.00,          24064255,             51.05,     1228961502.85    
02 JAN 2026,TARSONS,EQ,TARSONS PRODUCTS LIMITED ,Listed    ,02 JAN 2026,               2.00,          53206281,            235.25,    12516777605.25   
02 JAN 2026,TASTYBITE,EQ,TASTY BITE EATABLES LTD  ,Listed    ,02 JAN 2026,              10.00,           2566000,           7894.00,    20256004000.00 
02 JAN 2026,TATACAP,EQ,TATA CAPITAL LIMITED     ,Listed    ,02 JAN 2026,              10.00,        4244869037,            359.10,  1524332471186.70   
02 JAN 2026,TATACHEM,EQ,TATA CHEMICALS LTD       ,Listed    ,02 JAN 2026,              10.00,         254756278,            755.25,   192404678959.50  
02 JAN 2026,TATACOMM,EQ,TATA COMMUNICATIONS LTD  ,Listed    ,02 JAN 2026,              10.00,         285000000,           1790.10,   510178500000.00  
02 JAN 2026,TATACONSUM,EQ,TATA CONSUMER PRODUCT LTD,Listed    ,02 JAN 2026,               1.00,         989544308,           1170.70,  1158459521375.60
02 JAN 2026,TATAELXSI,EQ,TATA ELXSI LIMITED       ,Listed    ,02 JAN 2026,              10.00,          62295229,           5337.50,   332500784787.50 
02 JAN 2026,TATAINVEST,EQ,TATA INVESTMENT CORP LTD ,Listed    ,02 JAN 2026,               1.00,         505952960,            703.75,   356064395600.00
02 JAN 2026,TATAPOWER,EQ,TATA POWER CO LTD        ,Listed    ,02 JAN 2026,               1.00,        3195339547,            393.10,  1256087975925.70 
02 JAN 2026,TATASTEEL,EQ,TATA STEEL LIMITED       ,Listed    ,02 JAN 2026,               1.00,       12483527171,            182.90,  2282987449032.50 
02 JAN 2026,TATATECH,EQ,TATA TECHNOLOGIES LIMITED,Listed    ,02 JAN 2026,               2.00,         405743604,            655.95,   266147517043.80  
02 JAN 2026,TATVA,EQ,TATVA CHIN PHARM CHEM LTD,Listed    ,02 JAN 2026,              10.00,          23392055,           1388.80,    32486885984.00     
02 JAN 2026,TAURIAN,ST,TAURIAN MPS LIMITED      ,Listed    ,02 JAN 2026,              10.00,           8883200,            251.00,     2229683200.00   
02 JAN 2026,TBI,SM,TBI CORN LIMITED         ,Listed    ,02 JAN 2026,              10.00,          18158405,             90.85,     1649691094.25       
02 JAN 2026,TBOTEK,EQ,TBO TEK LIMITED          ,Listed    ,02 JAN 2026,               1.00,         108587787,           1638.20,   177888512663.40    
02 JAN 2026,TBZ,EQ,TRIB BHIMJI ZAVERI LTD   ,Listed    ,02 JAN 2026,              10.00,          66730620,            167.30,    11162698113.60       
02 JAN 2026,TCI,EQ,TRANSPORT CORPN OF INDIA ,Listed    ,02 JAN 2026,               2.00,          76726987,           1082.00,    83018599934.00       
02 JAN 2026,TCIEXP,EQ,TCI EXPRESS LIMITED      ,Listed    ,02 JAN 2026,               2.00,          38418990,            590.85,    22699860241.50    
02 JAN 2026,TCIFINANCE,BE,TCIFINANCELTD-ROLL SETT  ,Listed    ,02 JAN 2026,              10.00,          12872493,             30.15,      388105663.95
02 JAN 2026,TCL,SM,THAAI CASTING LIMITED    ,Listed    ,02 JAN 2026,              10.00,          24341437,             99.95,     2432926628.15       
02 JAN 2026,TCPLPACK,EQ,TCPL PACKAGING LIMITED   ,Listed    ,02 JAN 2026,              10.00,           9100000,           3006.00,    27354600000.00  
02 JAN 2026,TCS,EQ,TATA CONSULTANCY SERV LT ,Listed    ,02 JAN 2026,               1.00,        3618087518,           3250.70, 11761317094762.60       
02 JAN 2026,TDPOWERSYS,EQ,TD POWER SYSTEMS LTD.    ,Listed    ,02 JAN 2026,               2.00,         156214830,            684.75,   106968104842.50
02 JAN 2026,TEAMGTY,EQ,TEAM INDIA GUARANTY LTD  ,Listed    ,02 JAN 2026,              10.00,           8993149,            293.65,     2640838203.85   
02 JAN 2026,TEAMLEASE,EQ,TEAMLEASE SERVICES LTD.  ,Listed    ,02 JAN 2026,              10.00,          16768900,           1575.00,    26411017500.00 
02 JAN 2026,TECHD,ST,TECHD CYBERSECURITY LTD  ,Listed    ,02 JAN 2026,              10.00,           7479733,            609.00,     4555157397.00     
02 JAN 2026,TECHERA,ST,TECHERA ENGINEER (IND) L ,Listed    ,02 JAN 2026,              10.00,          16520925,            209.75,     3465264018.75   
02 JAN 2026,TECHLABS,SM,TRIDENT TECHLABS LIMITED ,Listed    ,02 JAN 2026,              10.00,          17281064,            322.35,     5570550980.40  
02 JAN 2026,TECHM,EQ,TECH MAHINDRA LIMITED    ,Listed    ,02 JAN 2026,               5.00,         979721333,           1612.00,  1579310788796.00     
02 JAN 2026,TECHNOE,EQ,TECHNO ELEC & ENG CO. LTD,Listed    ,02 JAN 2026,               2.00,         116299574,           1111.30,   129243716586.20   
02 JAN 2026,TECILCHEM,EQ,TECIL CHEMICALS          ,Listed    ,02 JAN 2026,              10.00,          18963700,             18.75,      355190101.00 
02 JAN 2026,TEGA,EQ,TEGA INDUSTRIES LIMITED  ,Listed    ,02 JAN 2026,              10.00,          66535492,           1950.20,   129757516498.40      
02 JAN 2026,TEJASCARGO,SM,TEJAS CARGO INDIA LIMITED,Listed    ,02 JAN 2026,              10.00,          23892840,            300.05,     7169046642.00
02 JAN 2026,TEJASNET,EQ,TEJAS NETWORKS LIMITED   ,Listed    ,02 JAN 2026,              10.00,         177448958,            453.25,    80428740213.50  
02 JAN 2026,TEMBO,EQ,TEMBO GLOBAL IND LTD     ,Listed    ,02 JAN 2026,              10.00,          15467146,            607.75,     9400157981.50     
02 JAN 2026,TENNIND,EQ,TENNECO CLEAN AIR INDIA L,Listed    ,02 JAN 2026,              10.00,         403604309,            543.95,   219540563880.55   
02 JAN 2026,TERASOFT,BE,TERA SOFTWARE LIMITED    ,Listed    ,02 JAN 2026,              10.00,          12511875,            418.85,     5240598843.75  
02 JAN 2026,TEXINFRA,EQ,TEXMACO INFRA & HOLDG LTD,Listed    ,02 JAN 2026,               1.00,         127426590,             99.75,    12713350884.30  
02 JAN 2026,TEXMOPIPES,EQ,TEXMO PIPE & PRODUCTS LTD,Listed    ,02 JAN 2026,              10.00,          29195000,             49.15,     1434934250.00
02 JAN 2026,TEXRAIL,EQ,TEXMACO RAIL & ENG. LTD. ,Listed    ,02 JAN 2026,               1.00,         406864572,            138.20,    56220546558.95   
02 JAN 2026,TFCILTD,EQ,TOURISM FINANCE CORP. OF ,Listed    ,02 JAN 2026,               2.00,         462977240,             55.25,    25574862737.60   
02 JAN 2026,TFL,EQ,TRANSWARRANTY FIN. LTD.  ,Listed    ,02 JAN 2026,              10.00,          53974537,             16.10,      868990045.70       
02 JAN 2026,TGBHOTELS,EQ,TGB BANQUETS&HOTELS LTD  ,Listed    ,02 JAN 2026,              10.00,          29286400,              9.60,      280856576.00 
02 JAN 2026,TGL,ST,TEERTH GOPICON LIMITED   ,Listed    ,02 JAN 2026,              10.00,          11999600,             78.15,      937768740.00       
02 JAN 2026,THANGAMAYL,EQ,THANGAMAYIL JEWELLERY LTD,Listed    ,02 JAN 2026,              10.00,          31082021,           3229.50,   100379386819.50
02 JAN 2026,THEINVEST,EQ,THE INVEST TRUST OF IND L,Listed    ,02 JAN 2026,              10.00,          52242217,            116.95,     6110249700.30 
02 JAN 2026,THEJO,EQ,THEJO ENGINEERING LIMITED,Listed    ,02 JAN 2026,              10.00,          10847159,           1703.00,    18472711777.00     
02 JAN 2026,THELEELA,EQ,LEELA PALACES HOTEL LTD  ,Listed    ,02 JAN 2026,              10.00,         333957878,            445.15,   148661349391.70  
02 JAN 2026,THEMISMED,EQ,THEMIS MEDICARE LTD.     ,Listed    ,02 JAN 2026,               1.00,          92040120,            102.55,     9436873503.60 
02 JAN 2026,THERMAX,EQ,THERMAX LTD              ,Listed    ,02 JAN 2026,               2.00,         119156300,           3025.90,   360555048170.00   
02 JAN 2026,THESL,SM,THINKING HATS ENTER SOL L,Listed    ,02 JAN 2026,              10.00,          12487150,             27.30,      340899195.00     
02 JAN 2026,THOMASCOOK,EQ,THOMAS COOK (INDIA) LTD  ,Listed    ,02 JAN 2026,               1.00,         470380562,            145.00,    68195773878.75
02 JAN 2026,THOMASCOTT,EQ,THOMAS SCOTT (INDIA) LTD ,Listed    ,02 JAN 2026,              10.00,          14670380,            358.70,     5262265306.00
02 JAN 2026,THYROCARE,EQ,THYROCARE TECH LTD       ,Listed    ,02 JAN 2026,              10.00,         159161691,            459.20,    73087048507.20 
02 JAN 2026,TI,EQ,TILAKNAGAR INDUSTRIES LTD,Listed    ,02 JAN 2026,              10.00,         208193750,            459.00,    95560931250.00        
02 JAN 2026,TICL,BE,TWAMEV CONS AND INFRA LTD,Listed    ,02 JAN 2026,               1.00,         155000000,             24.30,     3764950000.00      
02 JAN 2026,TIGERLOGS,EQ,TIGER LOGISTICS (INDIA) L,Listed    ,02 JAN 2026,               1.00,         105725000,             36.55,     3862134250.00 
02 JAN 2026,TIIL,EQ,TECHNOCRAFT IND LTD      ,Listed    ,02 JAN 2026,              10.00,          22672798,           2282.40,    51748394155.20      
02 JAN 2026,TIINDIA,EQ,TUBE INVEST OF INDIA LTD ,Listed    ,02 JAN 2026,               1.00,         193508850,           2597.70,   502677939645.00   
02 JAN 2026,TIJARIA,EQ,TIJARIA POLYPIPES LTD    ,Listed    ,02 JAN 2026,              10.00,          28626579,              4.35,      123953087.05   
02 JAN 2026,TIL,EQ,TIL LTD                  ,Listed    ,02 JAN 2026,              10.00,          66602056,            272.40,    18142400054.40       
02 JAN 2026,TIMESCAN,SM,TIMESCAN LOGISTICS IND L ,Listed    ,02 JAN 2026,              10.00,           6988000,             49.90,      348701200.00  
02 JAN 2026,TIMETECHNO,EQ,TIME TECHNOPLAST LTD.    ,Listed    ,02 JAN 2026,               1.00,         493635379,            196.50,    96989479265.90
02 JAN 2026,TIMKEN,EQ,TIMKEN INDIA LTD.        ,Listed    ,02 JAN 2026,              10.00,          75218734,           3052.60,   229612707408.40    
02 JAN 2026,TINNARUBR,EQ,TINNA RUBBER AND INFR LTD,Listed    ,02 JAN 2026,              10.00,          18015757,            784.00,    14124353488.00 
02 JAN 2026,TIPSFILMS,EQ,TIPS FILMS LIMITED       ,Listed    ,02 JAN 2026,              10.00,           4322886,            431.35,     1864676876.10 
02 JAN 2026,TIPSMUSIC,EQ,TIPS MUSIC LIMITED       ,Listed    ,02 JAN 2026,               1.00,         128426590,            551.65,    70846528373.50 
02 JAN 2026,TIRUMALCHM,EQ,THIRUMALAI CHEMICALS LTD ,Listed    ,02 JAN 2026,               1.00,         118656160,            235.35,    27928100379.20
02 JAN 2026,TIRUPATI,ST,SHREE TIRUPATI BALAJEE   ,Listed    ,02 JAN 2026,              10.00,          10130040,            698.00,     7070767920.00  
02 JAN 2026,TIRUPATIFL,EQ,TIRUPATI FORGE LIMITED   ,Listed    ,02 JAN 2026,               2.00,         122280000,             36.25,     4435095600.00
02 JAN 2026,TITAGARH,EQ,TITAGARH RAIL SYSTEMS LTD,Listed    ,02 JAN 2026,               2.00,         134673768,            890.35,   119906789338.80  
02 JAN 2026,TITAN,EQ,TITAN COMPANY LIMITED    ,Listed    ,02 JAN 2026,               1.00,         887786160,           4051.70,  3597043184472.00     
02 JAN 2026,TMB,EQ,TAMILNAD MERCA BANK LTD  ,Listed    ,02 JAN 2026,              10.00,         158351454,            527.80,    83577897421.20       
02 JAN 2026,TMCV,EQ,TATA MOTORS LIMITED      ,Listed    ,02 JAN 2026,               2.00,        3682331373,            442.25,  1628511049709.25      
02 JAN 2026,TMPV,EQ,TATA MOTORS PASS VEH LTD ,Listed    ,02 JAN 2026,               2.00,        3682579382,            370.35,  1363843274123.70      
02 JAN 2026,TNPETRO,EQ,TAMILNADU PETROPRODUCTS L,Listed    ,02 JAN 2026,              10.00,          89971474,            105.70,     9511784231.30   
02 JAN 2026,TNPL,EQ,TAMILNADU NEWSPRT & PAPER,Listed    ,02 JAN 2026,              10.00,          69210600,            146.15,    10113744978.00      
02 JAN 2026,TNTELE,EQ,TAMILNADU TELECOMMUNICATI,Listed    ,02 JAN 2026,              10.00,          45671400,             10.10,      460367712.00    
02 JAN 2026,TOKYOPLAST,EQ,TOKYO PLAST INTL LTD     ,Listed    ,02 JAN 2026,              10.00,           9501400,            111.95,     1063871758.00
02 JAN 2026,TOLINS,EQ,TOLINS TYRES LIMITED     ,Listed    ,02 JAN 2026,               5.00,          39508831,            139.10,     5496073480.40    
02 JAN 2026,TORNTPHARM,EQ,TORRENT PHARMACEUTICALS L,Listed    ,02 JAN 2026,               5.00,         338445440,           3885.30,  1314962068032.00
02 JAN 2026,TORNTPOWER,EQ,TORRENT POWER LTD        ,Listed    ,02 JAN 2026,              10.00,         503903543,           1399.40,   705162618074.20
02 JAN 2026,TOTAL,EQ,TOTAL TRANSPORT SYS LTD  ,Listed    ,02 JAN 2026,              10.00,          16126973,             76.75,     1237583908.00     
02 JAN 2026,TOUCHWOOD,EQ,TOUCHWOOD ENTERTAIN LTD. ,Listed    ,02 JAN 2026,              10.00,          11081245,            105.75,     1171730846.30 
02 JAN 2026,TPHQ,EQ,TEAMO PRODUCTIONS HQ LTD ,Listed    ,02 JAN 2026,               1.00,        1096219600,              0.65,      701580544.00      
02 JAN 2026,TPLPLASTEH,EQ,TPL PLASTECH LIMITED     ,Listed    ,02 JAN 2026,               2.00,          78003000,             66.00,     5148198000.00
02 JAN 2026,TRACXN,EQ,TRACXN TECHNOLOGIES LTD  ,Listed    ,02 JAN 2026,               1.00,         106597690,             40.55,     4320404375.70    
02 JAN 2026,TRANSRAILL,EQ,TRANSRAIL LIGHTING LTD   ,Listed    ,02 JAN 2026,               2.00,         134256025,            572.20,    76821297505.00
02 JAN 2026,TRANSTEEL,SM,TRANSTEEL SEATING TECH L ,Listed    ,02 JAN 2026,              10.00,          21797510,            142.35,     3102875548.50 
02 JAN 2026,TRANSWIND,ST,TRANSWIND INFRA LIMITED  ,Listed    ,01 JAN 2026,              10.00,           6689000,             25.50,      170569500.00 
02 JAN 2026,TRANSWORLD,EQ,TRANSWORLD SHIP LINES LTD,Listed    ,02 JAN 2026,              10.00,          21957533,            199.15,     4372842696.95
02 JAN 2026,TRAVELFOOD,EQ,TRAVEL FOOD SERVICES LTD ,Listed    ,02 JAN 2026,               1.00,         131679484,           1179.60,   155329119326.40
02 JAN 2026,TREEHOUSE,EQ,TREE HOUSE EDU LTD       ,Listed    ,02 JAN 2026,              10.00,          42310724,              8.15,      344832400.60 
02 JAN 2026,TREJHARA,BE,TREJHARA SOLUTIONS LTD   ,Listed    ,02 JAN 2026,              10.00,          14516298,            232.85,     3380265152.30  
02 JAN 2026,TREL,EQ,TRANSINDIA REAL ESTATE L ,Listed    ,02 JAN 2026,               2.00,         245695524,             28.40,     6975295926.35      
02 JAN 2026,TRENT,EQ,TRENT LTD                ,Listed    ,02 JAN 2026,               1.00,         355487461,           4409.60,  1567557508025.60     
02 JAN 2026,TRF,EQ,TRF LIMITED              ,Listed    ,02 JAN 2026,              10.00,          11004412,            305.55,     3362398086.60       
02 JAN 2026,TRIDENT,EQ,TRIDENT LIMITED          ,Listed    ,02 JAN 2026,               1.00,        5095955670,             27.05,   137743681760.10   
02 JAN 2026,TRIDHYA,SM,TRIDHYA TECH LIMITED     ,Listed    ,02 JAN 2026,              10.00,          23288000,             14.55,      338840400.00   
02 JAN 2026,TRIGYN,EQ,TRIGYN TECHNOLOGIES LTD  ,Listed    ,02 JAN 2026,              10.00,          30785736,             67.25,     2069725031.30    
02 JAN 2026,TRITURBINE,EQ,TRIVENI TURBINE LIMITED  ,Listed    ,02 JAN 2026,               1.00,         317886270,            540.80,   171912894816.00
02 JAN 2026,TRIVENI,EQ,TRIVENI ENGG. & INDS. LTD,Listed    ,02 JAN 2026,               1.00,         218897968,            381.20,    83443905401.60   
02 JAN 2026,TROM,SM,TROM INDUSTRIES LIMITED  ,Listed    ,02 JAN 2026,              10.00,           9194866,             72.15,      663409581.90      
02 JAN 2026,TRU,EQ,TRUCAP FINANCE LIMITED   ,Listed    ,02 JAN 2026,               2.00,         118861871,              8.40,      996062479.00       
02 JAN 2026,TRUALT,EQ,TRUALT BIOENERGY LIMITED ,Listed    ,02 JAN 2026,              10.00,          85752591,            411.15,    35257177789.65    
02 JAN 2026,TRUST,ST,TRUST FINTECH LIMITED    ,Listed    ,02 JAN 2026,              10.00,          23825200,             49.00,     1167434800.00     
02 JAN 2026,TSC,SM,TSC INDIA LIMITED        ,Listed    ,02 JAN 2026,              10.00,          14048000,             49.00,      688352000.00       
02 JAN 2026,TSFINV,EQ,TSF INVESTMENTS LIMITED  ,Listed    ,02 JAN 2026,               5.00,         222103860,            458.90,   101923461354.00    
02 JAN 2026,TTKHLTCARE,EQ,TTK HEALTHCARE LIMITED   ,Listed    ,02 JAN 2026,              10.00,          14130333,           1028.50,    14533047490.50
02 JAN 2026,TTKPRESTIG,EQ,TTK PRESTIGE LTD         ,Listed    ,02 JAN 2026,               1.00,         136950984,            614.20,    84115294372.80
02 JAN 2026,TTL,EQ,T T LIMITED              ,Listed    ,02 JAN 2026,               1.00,         258310944,              8.40,     2174978148.50       
02 JAN 2026,TTML,EQ,TATA TELESERV(MAHARASTRA),Listed    ,02 JAN 2026,              10.00,        1954927727,             49.80,    97335851527.35      
02 JAN 2026,TUNWAL,SM,TUNWAL E-MOTORS LIMITED  ,Listed    ,02 JAN 2026,               2.00,          57692384,             36.05,     2079810443.20    
02 JAN 2026,TVSELECT,BE,TVS ELECTRONICS LTD      ,Listed    ,02 JAN 2026,              10.00,          18650318,            445.75,     8313379248.50  
02 JAN 2026,TVSHLTD,EQ,TVS HOLDINGS LIMITED     ,Listed    ,02 JAN 2026,               5.00,          20232104,          14626.00,   295914753104.00   
02 JAN 2026,TVSINVIT,IV,TVS INFRASTRUCTURE TRUST ,Listed    ,19 DEC 2025,             100.00,         197200000,            110.50,    21790600000.00  
02 JAN 2026,TVSMOTOR,EQ,TVS MOTOR COMPANY  LTD   ,Listed    ,02 JAN 2026,               1.00,         475087114,           3847.80,  1828040197249.20  
02 JAN 2026,TVSSCS,EQ,TVS SUPPLY CHAIN SOL L   ,Listed    ,02 JAN 2026,               1.00,         441180027,            114.25,    50413641685.30    
02 JAN 2026,TVSSRICHAK,EQ,TVS SRICHAKRA LIMITED    ,Listed    ,02 JAN 2026,              10.00,           7657050,           4343.90,    33261459495.00
02 JAN 2026,TVTODAY,EQ,TV TODAY NETWORK LTD     ,Listed    ,02 JAN 2026,               5.00,          59668615,            140.60,     8388213896.70   
02 JAN 2026,TVVISION,BE,TV VISION LIMITED        ,Listed    ,02 JAN 2026,              10.00,          38744500,              7.85,      304531770.00  
02 JAN 2026,UBL,EQ,UNITED BREWERIES LTD     ,Listed    ,02 JAN 2026,               1.00,         264405149,           1596.40,   422096379863.60       
02 JAN 2026,UCAL,EQ,UCAL LIMITED             ,Listed    ,02 JAN 2026,              10.00,          22113625,            110.85,     2451074195.00      
02 JAN 2026,UCL,SM,USHANTI COLOUR CHEM LTD  ,Listed    ,26 DEC 2025,              10.00,          11236700,             53.50,      601163450.00       
02 JAN 2026,UCOBANK,EQ,UCO BANK                 ,Listed    ,02 JAN 2026,              10.00,       12539558979,             30.50,   382581944449.30   
02 JAN 2026,UDS,EQ,UPDATER SERVICES LIMITED ,Listed    ,02 JAN 2026,              10.00,          66953241,            191.25,    12806146406.05       
02 JAN 2026,UFLEX,EQ,UFLEX LIMITED            ,Listed    ,02 JAN 2026,              10.00,          72211486,            498.60,    36004646919.60     
02 JAN 2026,UFO,EQ,UFO MOVIEZ INDIA LTD.    ,Listed    ,02 JAN 2026,              10.00,          38814757,             81.75,     3173882679.90       
02 JAN 2026,UGARSUGAR,EQ,THE UGAR SUGAR WORKS LTD ,Listed    ,02 JAN 2026,               1.00,         112500000,             41.70,     4693500000.00 
02 JAN 2026,UGROCAP,EQ,UGRO CAPITAL LIMITED     ,Listed    ,02 JAN 2026,              10.00,         116812275,            176.60,    20626711519.50   
02 JAN 2026,UHTL,SM,UNITED HEAT TRANSFER LTD ,Listed    ,02 JAN 2026,              10.00,          19004000,             55.10,     1047120400.00      
02 JAN 2026,UJJIVANSFB,EQ,UJJIVAN SMALL FINANC BANK,Listed    ,02 JAN 2026,              10.00,        1938463117,             55.70,   107991780248.05
02 JAN 2026,ULTRACEMCO,EQ,ULTRATECH CEMENT LIMITED ,Listed    ,02 JAN 2026,              10.00,         294679171,          11899.00,  3506387455729.00
02 JAN 2026,UMA,SM,UMA CONVERTER LIMITED    ,Listed    ,02 JAN 2026,              10.00,          20274286,             19.65,      398389719.90       
02 JAN 2026,UMAEXPORTS,EQ,UMA EXPORTS LIMITED      ,Listed    ,02 JAN 2026,              10.00,          33809830,             39.60,     1339545464.60
02 JAN 2026,UMESLTD,EQ,USHA MARTIN EDU & SOL LTD,Listed    ,02 JAN 2026,               1.00,          26415811,              5.00,      131550738.80   
02 JAN 2026,UMIYA-MRO,EQ,UMIYA BUILDCON LIMITED   ,Listed    ,02 JAN 2026,               5.00,          18684602,             87.60,     1637144827.25 
02 JAN 2026,UNICHEMLAB,EQ,UNICHEM LABORATORIES LTD ,Listed    ,02 JAN 2026,               2.00,          70405750,            441.80,    31105260350.00
02 JAN 2026,UNIDT,EQ,UNITED DRILLING TOOLS LTD,Listed    ,02 JAN 2026,              10.00,          20303126,            201.40,     4089252607.65     
02 JAN 2026,UNIECOM,EQ,UNICOMMERCE ESOLUTIONS L ,Listed    ,02 JAN 2026,               1.00,         111362085,            121.05,    13480380389.25   
02 JAN 2026,UNIENTER,EQ,UNIPHOS ENTERPRISES LTD  ,Listed    ,02 JAN 2026,               2.00,          69545849,            145.55,    10123789238.95  
02 JAN 2026,UNIHEALTH,ST,UNIHEALTH HOSPITALS LTD  ,Listed    ,02 JAN 2026,              10.00,          15499952,            311.60,     4829785043.20 
02 JAN 2026,UNIINFO,EQ,UNIINFO TELECOM SERVI LTD,Listed    ,02 JAN 2026,              10.00,          10693120,             16.25,      173656268.80   
02 JAN 2026,UNILEX,SM,UNILEX COLOURS AND CHEM L,Listed    ,02 JAN 2026,              10.00,          13617000,             39.00,      531063000.00    
02 JAN 2026,UNIMECH,EQ,UNIMECH AEROSPACE N MFG L,Listed    ,02 JAN 2026,               5.00,          50856883,            911.05,    46333163257.15   
02 JAN 2026,UNIONBANK,EQ,UNION BANK OF INDIA      ,Listed    ,02 JAN 2026,              10.00,        7633605607,            156.70,  1196185998616.90 
02 JAN 2026,UNIPARTS,EQ,UNIPARTS INDIA LIMITED   ,Listed    ,02 JAN 2026,              10.00,          45134803,            497.05,    22434253831.15  
02 JAN 2026,UNITDSPR,EQ,UNITED SPIRITS LIMITED   ,Listed    ,02 JAN 2026,               2.00,         727350853,           1381.60,  1004907938504.80  
02 JAN 2026,UNITECH,EQ,UNITECH LTD              ,Listed    ,02 JAN 2026,               2.00,        2616301047,              5.95,    15566991229.65   
02 JAN 2026,UNITEDPOLY,BE,UNITED POLYFAB GUJ. LTD. ,Listed    ,02 JAN 2026,               1.00,         229515500,             27.90,     6398892140.00
02 JAN 2026,UNITEDTEA,EQ,UNITED NILGIRI TEA LTD   ,Listed    ,02 JAN 2026,              10.00,           4996566,            458.10,     2288926884.60 
02 JAN 2026,UNIVASTU,EQ,UNIVASTU INDIA LIMITED   ,Listed    ,02 JAN 2026,              10.00,          35986770,             69.10,     2486685807.00  
02 JAN 2026,UNIVCABLES,EQ,UNIVERSAL CABLES LTD     ,Listed    ,02 JAN 2026,              10.00,          31989828,            956.90,    30611066413.20
02 JAN 2026,UNIVPHOTO,EQ,UNIVERSUS IMAGINGS LTD   ,Listed    ,02 JAN 2026,              10.00,          10946604,            223.95,     2451710897.90 
02 JAN 2026,UNOMINDA,EQ,UNO MINDA LIMITED        ,Listed    ,02 JAN 2026,               2.00,         577143260,           1321.20,   762521675112.00  
02 JAN 2026,UPL,EQ,UPL LIMITED              ,Listed    ,02 JAN 2026,               2.00,         843318751,            804.65,   678576432992.15       
02 JAN 2026,URAVIDEF,EQ,URAVI DEFENCE &TECH LTD  ,Listed    ,02 JAN 2026,              10.00,          11400000,            189.00,     2154486000.00  
02 JAN 2026,URBAN,SM,URBAN ENVIRO WASTE MGMT L,Listed    ,02 JAN 2026,              10.00,           8660000,            152.45,     1320217000.00     
02 JAN 2026,URBANCO,EQ,URBAN COMPANY LIMITED    ,Listed    ,02 JAN 2026,               1.00,        1446109569,            132.70,   191898739806.30   
02 JAN 2026,URJA,EQ,URJA GLOBAL LIMITED      ,Listed    ,02 JAN 2026,               1.00,         525453377,             11.35,     5974404896.50      
02 JAN 2026,USASEEDS,SM,UPSURGE SEEDS OF AGRI LTD,Listed    ,02 JAN 2026,              10.00,          10085429,            151.00,     1522899779.00  
02 JAN 2026,USHAFIN,SM,USHA FINANCIAL SERVICES L,Listed    ,02 JAN 2026,              10.00,          43475262,             42.05,     1828134767.10   
02 JAN 2026,USHAMART,EQ,USHA MARTIN LTD.         ,Listed    ,02 JAN 2026,               1.00,         304741780,            451.30,   137529965314.00  
02 JAN 2026,USK,EQ,UDAYSHIVAKUMAR INFRA LTD ,Listed    ,02 JAN 2026,              10.00,          55357142,             23.80,     1318607122.45       
02 JAN 2026,UTIAMC,EQ,UTI ASSET MNGMT CO LTD   ,Listed    ,02 JAN 2026,              10.00,         128456530,           1127.70,   144860428881.00    
02 JAN 2026,UTKARSHBNK,EQ,UTKARSH SMALL FIN BANK L ,Listed    ,02 JAN 2026,              10.00,        1779523684,             15.35,    27280098075.70
02 JAN 2026,UTLSOLAR,EQ,FUJIYAMA POWER SYSTEMS L ,Listed    ,02 JAN 2026,               1.00,         306410934,            224.70,    68853600979.15  
02 JAN 2026,UTSSAV,SM,UTSSAV CZ GOLD JEWELS LTD,Listed    ,02 JAN 2026,              10.00,          23818000,            225.00,     5359050000.00    
02 JAN 2026,UTTAMSUGAR,EQ,UTTAM SUGAR MILLS LTD.   ,Listed    ,02 JAN 2026,              10.00,          38138120,            253.20,     9656571984.00
02 JAN 2026,UWCSL,SM,ULTRA WIRING CONN SYS LTD,Listed    ,24 DEC 2025,              10.00,           5203571,            108.30,      563546739.30     
