GAIN_LOSS,SECURITY,CLOSE_PRIC,PREV_CL_PR,PERCENT_CG
 ,Nifty 50 Sec., , , 
 , , , , 
L,PRATAAP SNACKS LIMITED,      1203.60,      1218.00,-1.18
L,TATA COMMUNICATIONS LTD,      1790.10,      1811.50,-1.18
L,TRIDENT TECHLABS LIMITED,       322.35,       326.20,-1.18
L,ANTELOPUS SELAN ENRGY LTD,       406.40,       411.25,-1.18
L,GRAND CONTINENT HOTELS L,       164.00,       165.95,-1.18
L,WOCKHARDT LIMITED,      1406.20,      1422.90,-1.17
L,RAJPUTANA BIODIESEL LTD,       240.10,       242.95,-1.17
L,TCPL PACKAGING LIMITED,      3006.00,      3041.40,-1.16
L,STRIDES PHARMA SCI LTD,       900.75,       911.35,-1.16
L,ADIT BIRL SUN LIF AMC LTD,       833.60,       843.40,-1.16
L,RATEGAIN TRAVEL TECHN LTD,       693.85,       702.00,-1.16
L,UPDATER SERVICES LIMITED,       191.27,       193.51,-1.16
L,RALLIS INDIA LTD,       273.90,       277.10,-1.15
L,ANZEN IND ENE YLD PLU TRU,       116.00,       117.35,-1.15
L,ICICIPRAMC - ICICIFMCG,        56.85,        57.51,-1.15
L,PARIN ENTERPRISES LIMITED,       587.20,       594.00,-1.14
L,PHYSICSWALLAH LIMITED,       131.12,       132.63,-1.14
L,VST TILLERS TRACTORS LTD,      6129.50,      6200.00,-1.14
L,OMAXE LIMITED,        79.99,        80.90,-1.12
L,TAINWALA CHEMICAL AND PLA,       193.33,       195.50,-1.11
L,VADILAL INDUSTRIES LTD,      4861.70,      4916.10,-1.11
L,INDO BORAX & CHEMICAL LTD,       268.20,       271.20,-1.11
L,NAGARJUN FERT AND CHE LTD,         5.37,         5.43,-1.10
L,MRS BECTORS FOOD SPE LTD,       244.49,       247.22,-1.10
L,UN SE RE NCD 8.55% SR.VI,      1040.00,      1051.56,-1.10
L,P. E. ANALYTICS LIMITED,       180.00,       182.00,-1.10
L,AARTI SURFACTANTS LIMITED,       387.55,       391.85,-1.10
L,MAX ESTATES LIMITED,       451.90,       456.90,-1.09
L,ADANI TOTAL GAS LIMITED,       587.60,       594.10,-1.09
L,PUNJAB CHEM & CROP PROT L,      1177.70,      1190.70,-1.09
L,AKANKSHA POWER N INFRA L,        68.25,        69.00,-1.09
L,AHLADA ENGINEERS LIMITED,        47.43,        47.95,-1.08
L,GOI LOAN 10.18% 2026,       105.00,       106.15,-1.08
L,AAVAS FINANCIERS LIMITED,      1443.40,      1459.20,-1.08
L,GANGES SECURITIES LIMITED,       135.58,       137.06,-1.08
L,FLYWINGS SIMULAT T C LTD,       221.15,       223.55,-1.07
L,STAR HEALTH & AL INS CO L,       459.75,       464.70,-1.07
L,SUTLEJ TEXT & INDUS LTD,        31.70,        32.04,-1.06
L,CINELINE INDIA LIMITED,        85.91,        86.83,-1.06
L,HINDUJA GLOBAL SOLS. LTD.,       453.25,       458.10,-1.06
L,SARLA PERF. FIBERS LTD,        90.34,        91.30,-1.05
L,REXPRO ENTERPRISES LTD,        56.90,        57.50,-1.04
L,ORISSA BENGAL CARRIER LTD,        55.10,        55.68,-1.04
L,DRONE DESTINATION LIMITED,        66.75,        67.45,-1.04
L,SHEETAL UNIVERSAL LIMITED,       164.15,       165.85,-1.03
L,TAJ GVK HOTELS & RESORTS,       420.65,       425.00,-1.02
L,WCAPL 10.75% 2028,      9700.00,      9800.00,-1.02
L,UNSE RE NCD 0% SR.III,      1541.00,      1556.80,-1.01
L,ALPA LABORATORIES LTD,        78.04,        78.84,-1.01
L,ATMASTCO LIMITED,       131.95,       133.30,-1.01
L,KHFM HOS FAC MANA SER LTD,        63.60,        64.25,-1.01
L,P&G HYGIENE & HEALTH CARE,     12854.00,     12985.00,-1.01
L,SBC EXPORTS LIMITED,        28.47,        28.76,-1.01
L,SWARAJ ENGINES LTD,      3690.50,      3727.90,-1.00
L,2.50%GOLDBONDS2027SR-VI,     14850.00,     15000.00,-1.00
L,SDL TS 7.46% 2030,        99.00,       100.00,-1.00
L,SDL TS 7.84% 2039,        99.00,       100.00,-1.00
L,COHANCE LIFESCIENCES LTD,       518.30,       523.50,-0.99
L,CENTUM ELECTRONICS LTD,      2266.80,      2289.50,-0.99
L,ELECTROTHERM (I) LTD.,       868.90,       877.60,-0.99
L,ADITYA BIRLA LIFES BRAN L,       125.18,       126.43,-0.99
L,FAIRCHEM ORGANICS LIMITED,       767.10,       774.75,-0.99
L,JK TYRE & INDUSTRIES LTD,       511.55,       516.65,-0.99
L,ARTEMIS MED SERVICE LTD,       276.15,       278.90,-0.99
L,GARWARE TECH FIBRES LTD,       689.75,       696.60,-0.98
L,SURYALAKSHMI COT MIL LTD,        58.45,        59.03,-0.98
L,DODLA DAIRY LIMITED,      1220.40,      1232.50,-0.98
L,SALONA COTSPIN LTD.,       258.35,       260.90,-0.98
L,ADITYA BIRLA REAL EST LTD,      1664.20,      1680.60,-0.98
L,AVRO INDIA LIMITED,       117.78,       118.94,-0.98
L,GOI LOAN  7.33% 2026,       101.60,       102.60,-0.97
L,OBSC PERFECTION LIMITED,       304.85,       307.85,-0.97
L,MTAR TECHNOLOGIES LIMITED,      2372.20,      2395.50,-0.97
L,CHEVIOT COMPANY LIMITED,      1073.50,      1084.00,-0.97
L,DELPHI WORLD MONEY LTD,       234.23,       236.52,-0.97
L,S&S POWER SWITCHGEARS LTD,       301.85,       304.80,-0.97
L,ATUL LTD,      6109.50,      6169.00,-0.96
L,TUBE INVEST OF INDIA LTD,      2597.70,      2622.90,-0.96
L,IRIS CLOTHINGS LIMITED,        37.18,        37.54,-0.96
L,KRSNAA DIAGNOSTICS LTD,       733.35,       740.45,-0.96
L,SERENCD 8.70% SR.VII OPII,      1040.00,      1050.00,-0.95
L,ABHA POWER N STEEL LTD,        36.55,        36.90,-0.95
L,DYNACONS SYS & SOLN LTD,      1005.00,      1014.60,-0.95
L,DCM SHRIRAM LIMITED,      1257.20,      1269.20,-0.95
L,GMR POW AND URBAN INFRA L,       110.23,       111.28,-0.94
L,MANAPPURAM FINANCE LTD,       311.15,       314.10,-0.94
L,MANGALAM ORGANICS LIMITED,       480.45,       485.00,-0.94
L,GOI LOAN   6.98% 2054,        94.16,        95.05,-0.94
L,MPS LIMITED,      1985.90,      2004.60,-0.93
L,TOTAL TRANSPORT SYS LTD,        76.74,        77.46,-0.93
L,KRITI INDUSTRIES IND LTD,        80.01,        80.76,-0.93
L,THANGAMAYIL JEWELLERY LTD,      3229.50,      3259.60,-0.92
L,GOYAL SALT LIMITED,       161.50,       163.00,-0.92
L,OSEL DEVICES LIMITED,       550.40,       555.50,-0.92
L,SHREYANS INDUSTRIES LTD,       173.80,       175.41,-0.92
L,BMW VENTURES LIMITED,        57.52,        58.05,-0.91
L,AWFIS SPACE SOLUTIONS LTD,       493.90,       498.40,-0.90
L,ASIAN HOTELS (NORTH) LTD,       324.00,       326.95,-0.90
L,RESPONSIVE INDUSTRIES LTD,       197.69,       199.48,-0.90
L,SWIGGY LIMITED,       387.20,       390.70,-0.90
L,LG BALAKRISHNAN & BROS,      1773.10,      1789.10,-0.89
L,CENTRUM CAPITAL LIMITED,        29.09,        29.35,-0.89
L,KIOCL LIMITED,       402.80,       406.40,-0.89
L,BEACON TRUSTEESHIP LTD,        84.45,        85.20,-0.88
L,MITTAL LIFE STYLE LIMITED,         1.13,         1.14,-0.88
L,WELSPUN ENTERPRISES LTD.,       509.95,       514.45,-0.87
L,GODREJ INDUSTRIES LTD,      1021.10,      1030.10,-0.87
L,TARMAT LIMITED,        51.07,        51.52,-0.87
L,GPT INFRAPROJECTS LTD,       108.54,       109.49,-0.87
L,DRC SYSTEMS INDIA LIMITED,        17.24,        17.39,-0.86
L,PUDUMJEE PAPER PRO. LTD,        97.67,        98.51,-0.85
L,PHANTOM DIGITAL EFF LTD,       238.95,       241.00,-0.85
L,KALANA ISPAT LIMITED,        23.50,        23.70,-0.84
L,EPL LIMITED,       214.38,       216.20,-0.84
L,MUSIC BROADCAST LIMITED,       118.20,       119.20,-0.84
L,VERTOZ LIMITED,        69.80,        70.39,-0.84
L,MAN COAT METAL & IND LTD,       131.49,       132.58,-0.82
L,MIRAEAMC - MAFANG,       167.72,       169.11,-0.82
L,VAIBHAV GLOBAL LIMITED,       237.86,       239.83,-0.82
L,RADIANT CASH MGMT SER LTD,        51.42,        51.84,-0.81
L,EPPELTONE ENGINEERS LTD,       202.55,       204.20,-0.81
L,DYNAMIC SRVCS & SEC LTD,       129.25,       130.30,-0.81
L,NAGA DHUNSERI GROUP LTD,      2804.00,      2826.70,-0.80
L,GOI LOAN  7.3% 2053,       100.21,       101.01,-0.79
L,HINDPRAKASH INDUSTRY LTD,       143.11,       144.25,-0.79
L,2.50%GOLDBONDS2028SR-X,     14400.00,     14514.10,-0.79
L,SAHYADRI INDUSTRIES LTD,       257.00,       259.00,-0.77
L,GOI LOAN 8.13% 2045,       116.00,       116.90,-0.77
L,MPHASIS LIMITED,      2807.20,      2828.60,-0.76
L,APAR INDUSTRIES LTD.,      8264.50,      8327.50,-0.76
L,SEC RE NCD 10.50% SR 6,       990.00,       997.50,-0.75
L,MAHINDRA LOGISTIC LIMITED,       317.15,       319.55,-0.75
L,PRAMARA PROMOTIONS LTD,       346.90,       349.50,-0.74
L,INDIAMART INTERMESH LTD,      2177.80,      2194.10,-0.74
L,SUPREME HOLDIN N HOSP I L,        71.80,        72.33,-0.73
L,SUN TV NETWORK LIMITED,       582.85,       587.15,-0.73
L,GUJARAT FLUOROCHEM LTD,      3648.00,      3674.90,-0.73
L,GOI LOAN  7.37% 2028,       104.50,       105.27,-0.73
L,RUBFILA INTERNATIONAL LTD,        73.67,        74.21,-0.73
L,UNITED BREWERIES LTD,      1596.40,      1608.10,-0.73
L,KROSS LIMITED,       204.87,       206.37,-0.73
L,WORTH PERIPHERALS LIMITED,       138.33,       139.34,-0.72
L,MAMATA MACHINERY LIMITED,       431.95,       435.10,-0.72
L,ORIENT PRESS LIMITED,        77.00,        77.56,-0.72
L,RAJ OIL MILLS LIMITED,        50.91,        51.28,-0.72
L,GANGA BATH FITTINGS LTD,        20.75,        20.90,-0.72
L,GOI LOAN  7.23% 2039,       102.51,       103.25,-0.72
L,GANDHI SPL. TUBES LTD,       790.85,       796.55,-0.72
L,HEG LTD,       619.70,       624.15,-0.71
L,GANESH CONSUMER PRODUCT L,       224.77,       226.38,-0.71
L,ZODIAC CLOTHING CO. LTD.,        85.20,        85.81,-0.71
L,GUJARAT KIDNEY N SUP SP L,       102.71,       103.44,-0.71
L,D. P. ABHUSHAN LIMITED,      1417.20,      1427.20,-0.70
L,VAIDYA SANE AYUR LAB LTD,       284.00,       286.00,-0.70
L,ALKYL AMINES CHEM. LTD,      1607.10,      1618.40,-0.70
L,CREATIVE EYE LIMITED,         7.15,         7.20,-0.69
L,BRIGADE ENTER. LTD,       890.45,       896.65,-0.69
L,VLS FINANCE LTD,       303.30,       305.40,-0.69
L,NARAYANA HRUDAYALAYA LTD.,      1921.10,      1934.40,-0.69
L,ALLCARGO TERMINALS LTD,        28.19,        28.38,-0.67
L,EID PARRY INDIA LTD,      1011.20,      1018.00,-0.67
L,SWAN CORP LIMITED,       462.85,       465.95,-0.67
L,MIRAEAMC - MASPTOP50,        71.71,        72.19,-0.66
L,DISHMAN CARBO AMCIS LTD,       254.78,       256.48,-0.66
L,STEEL AUTHORITY OF INDIA,       147.47,       148.45,-0.66
L,BRIGHTCOM GROUP LIMITED,        10.55,        10.62,-0.66
L,SIDDHI COTSPIN LIMITED,        30.20,        30.40,-0.66
L,PRIVI SPECIALITY CHE LTD,      2780.90,      2799.20,-0.65
L,DIAMOND POWER INFRA LTD,       137.01,       137.91,-0.65
L,AION-TECH SOLUTIONS LTD,        50.52,        50.85,-0.65
L,HARSHA ENGINEERS INT LTD,       387.45,       389.95,-0.64
L,LOKESH MACHINES LTD,       169.35,       170.44,-0.64
L,ONE MOBIKWIK SYSTEMS LTD,       228.60,       230.05,-0.63
L,BHARAT RASAYAN LTD,      2202.00,      2215.90,-0.63
L,YATRA ONLINE LIMITED,       174.91,       176.01,-0.62
L,ADVANCED ENZYME TECH LTD,       302.15,       304.05,-0.62
L,JITF INFRALOGISTICS LTD,       279.50,       281.25,-0.62
L,GRANULES INDIA LIMITED,       615.35,       619.20,-0.62
L,SEC RE NCD 8.65% SR.V,       982.14,       988.26,-0.62
L,BALU FORGE INDUSTRIES LTD,       596.40,       600.10,-0.62
L,BOND 9.01%PA TF TR-I S 3B,      6246.00,      6284.34,-0.61
L,AURUM PROPTECH LIMITED,       187.11,       188.25,-0.61
L,AIRTEL RS. 1.25 PPD UP,      1687.40,      1697.65,-0.60
L,GOI LOAN  6.10% 2031,        99.40,       100.00,-0.60
L,SINCLAIRS HOTELS LIMITED,        82.94,        83.44,-0.60
L,THAAI CASTING LIMITED,        99.95,       100.55,-0.60
L,AEQUS LIMITED,       137.37,       138.19,-0.59
L,MEDICAMEN BIOTECH LIMITED,       379.30,       381.55,-0.59
L,TAX FREE7.50% SR.104 A,      1181.00,      1188.00,-0.59
L,EMMVEE PHOTOVOLTAIC PWR L,       187.75,       188.86,-0.59
L,EMKAY TOOLS LIMITED,       840.05,       845.00,-0.59
L,LLOYD RE.0.50 PPD UP,        40.98,        41.22,-0.58
L,PFIZER LTD,      4887.20,      4915.80,-0.58
L,AXISAMC - AXISCETF,       125.76,       126.49,-0.58
L,MASON INFRATECH LIMITED,       191.90,       193.00,-0.57
L,CALIFORNIA SOFTWARE CO LT,        15.73,        15.82,-0.57
L,CAPILLARY TECHNO INDIA L,       673.20,       677.05,-0.57
L,PAVNA INDUSTRIES LIMITED,        22.75,        22.88,-0.57
L,TV TODAY NETWORK LTD,       140.58,       141.38,-0.57
L,AIRO LAM LIMITED,       101.01,       101.58,-0.56
L,MRF LTD,    150685.00,    151535.00,-0.56
L,FONEBOX RETAIL LIMITED,        89.50,        90.00,-0.56
L,HINDUSTAN PETROLEUM CORP,       495.85,       498.60,-0.55
L,ASAHI INDIA GLASS LIMITED,       992.10,       997.60,-0.55
L,AFIL 12% 2027,      9750.00,      9804.00,-0.55
L,POONAWALLA FINCORP LTD,       480.55,       483.20,-0.55
L,VILAS TRANSCORE LIMITED,       403.60,       405.80,-0.54
L,ENTERO HEALTHCARE SOLU L,      1123.50,      1129.60,-0.54
L,8.76% TAX FREETRI SR2B,      1108.00,      1114.00,-0.54
L,ADOR WELDING LTD,      1037.70,      1043.30,-0.54
L,SUNDARAM FINANCE LTD,      5293.00,      5321.50,-0.54
L,AFCONS INFRASTRUCTURE LTD,       390.85,       392.95,-0.53
L,GLOBE INTL CARRIERS LTD,        46.95,        47.20,-0.53
L,SAFARI IND (INDIA) LTD,      2168.50,      2180.00,-0.53
L,AUTOLINE INDUSTRIES LTD,        79.35,        79.77,-0.53
L,JHS SVEND. LAB. LTD,         9.48,         9.53,-0.52
L,BOROSIL SCIENTIFIC LTD,       119.58,       120.21,-0.52
L,UNITED NILGIRI TEA LTD,       458.10,       460.50,-0.52
L,SEAMEC LIMITED,      1088.10,      1093.80,-0.52
L,EMA PARTNERS INDIA LTD,        95.50,        96.00,-0.52
L,ARO GRANITE IND. LTD.,        32.87,        33.04,-0.51
L,IIFL CAPITAL SERVICES LTD,       377.85,       379.80,-0.51
L,SOFTTECH ENGINEERS LTD,       312.45,       314.05,-0.51
L,SADBHAV INFRA PROJ LTD.,         3.91,         3.93,-0.51
L,HEXAWARE TECHNOLOGIES LTD,       754.15,       758.00,-0.51
L,THE UGAR SUGAR WORKS LTD,        41.72,        41.93,-0.50
L,ANAND RATHI WEALTH LTD,      3079.40,      3094.90,-0.50
L,CANARYS AUTOMATIONS LTD,        30.00,        30.15,-0.50
L,NAVIN FLUORINE INT. LTD,      5903.00,      5932.50,-0.50
L,ASTRON PAPER BORD MIL LTD,         6.02,         6.05,-0.50
L,LAMBODHARA TEXTILES LTD.,       120.91,       121.51,-0.49
L,NOCIL LIMITED,       151.99,       152.73,-0.48
L,TROM INDUSTRIES LIMITED,        72.15,        72.50,-0.48
L,VARDHMAN POLYTEX LTD.,         6.23,         6.26,-0.48
L,VOLER CAR LIMITED,       208.00,       209.00,-0.48
L,ASAHI SONGWON COLOR LTD,       260.95,       262.20,-0.48
L,SATHLOKHAR SYN E&C GLOB L,       459.30,       461.50,-0.48
L,BROOKS LAB LIMITED,        77.26,        77.63,-0.48
L,MACOBS TECHNOLOGIES LTD,       209.00,       210.00,-0.48
L,MUTHOOT FINANCE LIMITED,      3820.80,      3839.00,-0.47
L,DEEP INDUSTRIES LIMITED,       454.75,       456.90,-0.47
L,EMKAY GLOBAL FIN SERV LTD,       286.25,       287.60,-0.47
L,SPECTRUM ELECTRIC IND LTD,      1218.80,      1224.50,-0.47
L,TIJARIA POLYPIPES LTD,         4.33,         4.35,-0.46
L,SUNDRAM FASTENERS LTD,       941.80,       946.15,-0.46
L,BHARTI HEXACOM LIMITED,      1802.10,      1810.40,-0.46
L,V2 RETAIL LIMITED,      2438.50,      2449.70,-0.46
L,EMAMI LIMITED,       522.55,       524.95,-0.46
L,BANNARI AM SPIN MILL LTD.,        26.19,        26.31,-0.46
L,SKF IND (INDUSTRIAL) LTD,      2588.20,      2600.00,-0.45
L,SYSTANGO TECHNOLOGIES LTD,       319.00,       320.45,-0.45
L,SEC RE NCD SR V,      1105.00,      1110.00,-0.45
L,IRM ENERGY LIMITED,       288.05,       289.35,-0.45
L,KALPATARU PROJECT INT LTD,      1196.80,      1202.20,-0.45
L,UNSE RE NCD 10% SR.I,      1057.25,      1062.01,-0.45
L,JASH ENGINEERING LIMITED,       433.35,       435.30,-0.45
L,63 MOONS TECHNOLOGIES LTD,       725.75,       729.00,-0.45
L,MALU PAPER MILLS LIMITED,        35.73,        35.89,-0.45
L,PAISALO DIGITAL LIMITED,        36.30,        36.46,-0.44
L,SUMMIT SECURITIES LTD,      1928.80,      1937.30,-0.44
L,DC INFOTECH AND COMUN LTD,       245.74,       246.81,-0.43
L,NITIRAJ ENGINEERS LTD,       186.60,       187.41,-0.43
L,PRECISION WIRES INDIA LTD,       247.48,       248.55,-0.43
L,SPANDANA SPHOORTY FIN LTD,       266.20,       267.35,-0.43
L,MONARCH NETWORTH CAP LTD,       313.05,       314.40,-0.43
L,CIGNITI TECHNOLOGIES LTD,      1624.00,      1631.00,-0.43
L,SEC RED NCD 9.30% SR. II,      1070.40,      1075.00,-0.43
L,HIND RECTIFIER LIMITED,      1496.40,      1502.80,-0.43
L,INTERARCH BLDNG SOLTN LTD,      2293.00,      2302.60,-0.42
L,8.75% TAX FREE TR I S IIB,      1200.00,      1205.00,-0.41
L,TPL PLASTECH LIMITED,        66.00,        66.27,-0.41
L,HISAR METAL IND. LIMITED,       163.26,       163.91,-0.40
L,TAMILNADU TELECOMMUNICATI,        10.08,        10.12,-0.40
L,FIVE-STAR BUS FIN LTD,       532.25,       534.35,-0.39
L,8.50% TAX FREE TR I S IIA,      1160.00,      1164.56,-0.39
L,SEC RE NCGB 8.25% STRPP B,       255.00,       256.00,-0.39
L,JAINIK POWER CABLES LTD,       127.50,       128.00,-0.39
L,MIRAEAMC - MAHKTECH,        25.59,        25.69,-0.39
L,TARA CHAND INFRA SOLN LTD,        79.61,        79.92,-0.39
L,MAWANA SUGARS LIMITED,        87.44,        87.78,-0.39
L,V MARC INDIA LIMITED,       672.10,       674.70,-0.39
L,VINDHYA TELELINKS LTD,      1417.60,      1423.00,-0.38
L,BIKAJI FOODS INTERN LTD,       735.60,       738.40,-0.38
L,ARCHIES LTD,        18.43,        18.50,-0.38
L,SUKHJIT STARCH & CHEM LTD,       185.16,       185.86,-0.38
L,PAR DRUGS AND CHEM LTD,       101.30,       101.68,-0.37
L,SERENCD8.65%SR.IIICIII&IV,      1040.10,      1044.00,-0.37
L,UNITED FOODBRANDS LIMITED,       216.11,       216.92,-0.37
L,HMA AGRO INDUSTRIES LTD,        29.46,        29.57,-0.37
L,HOAC FOODS INDIA LIMITED,       338.80,       340.05,-0.37
L,PROCTER & GAMBLE HEALTH L,      5701.50,      5722.50,-0.37
L,E FACTOR EXPERIENCES LTD,       339.70,       340.95,-0.37
L,SPORTKING INDIA LIMITED,        87.06,        87.38,-0.37
L,RAJSHREE POLYPACK LTD,        19.10,        19.17,-0.37
L,GLOBAL VEC HELICORP LTD,       200.24,       200.97,-0.36
L,BLUE PEBBLE LIMITED,       124.60,       125.05,-0.36
L,KHAITAN CHEM & FERT LTD,        78.31,        78.59,-0.36
L,MARICO LIMITED,       757.75,       760.45,-0.36
L,VIDHI SPCLTY F INGRDNTS L,       337.80,       339.00,-0.35
L,LAURUS LABS LIMITED,      1106.50,      1110.40,-0.35
L,UTIAMC-SNXT50BETA,        94.06,        94.39,-0.35
L,SILKY OVERSEAS LIMITED,       144.40,       144.90,-0.35
L,MACPOWER CNC MACHINES LTD,      1019.40,      1022.90,-0.34
L,GULF OIL LUB. IND. LTD.,      1211.70,      1215.80,-0.34
L,7.60% TAX FREE NCD,      1185.00,      1189.00,-0.34
L,2.50%GOLDBONDS2026SR-II,     14950.00,     15000.00,-0.33
L,GOI TBILL 91D-05/03/26,        98.79,        99.12,-0.33
L,COFORGE LIMITED,      1650.30,      1655.80,-0.33
L,SPECIALITY REST LTD,       109.22,       109.58,-0.33
L,WISE TRAVEL INDIA LIMITED,       136.80,       137.25,-0.33
L,ARVIND SMARTSPACES LTD,       594.30,       596.25,-0.33
L,CHOLAMANDALAM FIN HOL LTD,      1872.50,      1878.60,-0.32
L,GREENLEAF ENVIROTECH LTD,       171.00,       171.55,-0.32
L,FSN E COMMERCE VENTURES,       264.90,       265.75,-0.32
L,ARIHANT SUPERSTRUCT LTD,       343.00,       344.10,-0.32
L,LLOYDS ENGG WORK LIMITED,        56.14,        56.32,-0.32
L,SURAJ LIMITED,       244.28,       245.06,-0.32
L,INDIA GLYCOLS LTD,      1006.10,      1009.30,-0.32
L,KNR CONSTRU LTD.,       161.03,       161.54,-0.32
L,AGARWAL TOUGH GLASS IND L,       127.30,       127.70,-0.31
L,SHEETAL COOL PRODUCTS LTD,       319.75,       320.75,-0.31
L,REPRO INDIA LIMITED,       463.65,       465.10,-0.31
L,ALEMBIC PHARMA LTD,       835.05,       837.65,-0.31
L,MONEYBOXX FINANCE LIMITED,        61.81,        62.00,-0.31
L,MAHICKRA CHEMICAL LIMITED,       149.50,       149.95,-0.30
L,M&M FIN. SERVICES LTD,       402.95,       404.15,-0.30
L,MEDPLUS HEALTH SERV LTD,       808.25,       810.65,-0.30
L,ADROIT INFOTECH LIMITED,        10.13,        10.16,-0.30
L,SAI SILKS (KALAMANDIR) L,       152.39,       152.84,-0.29
L,GANESH GREEN BHARAT LTD,       323.50,       324.45,-0.29
L,SUDEEP PHARMA LIMITED,       596.80,       598.55,-0.29
L,KPR MILL LTD.,       909.75,       912.40,-0.29
L,MALLCOM (INDIA) LIMITED,      1169.60,      1173.00,-0.29
L,CYIENT LIMITED,      1105.90,      1109.10,-0.29
L,ELECTROSTEEL CASTINGS LTD,        76.75,        76.97,-0.29
L,FINEOTEX CHEMICAL LIMITED,        24.48,        24.55,-0.29
L,TAC INFOSEC LIMITED,       758.30,       760.45,-0.28
L,ANNAPURNA SWADISHT LTD,       194.30,       194.85,-0.28
L,VASWANI IND LTD,        60.06,        60.23,-0.28
L,AARTI PHARMALABS LIMITED,       742.10,       744.20,-0.28
L,CRIZAC LIMITED,       283.15,       283.95,-0.28
L,ZENITH STEEL PIP IND LTD,         7.23,         7.25,-0.28
L,PURAVANKARA LIMITED,       240.22,       240.88,-0.27
L,TAX FREE 7.29% SR. IB,      1021.20,      1024.00,-0.27
L,SRIVARI SPICES N FOODS L,       129.85,       130.20,-0.27
L,LLOYDS METALS N ENERGY L,      1348.80,      1352.40,-0.27
L,THE P K TEA PROD CO LTD,       850.35,       852.60,-0.26
L,SEC RE NCD 7.97% SR.VI,      1020.00,      1022.67,-0.26
L,CENTURY PLYBOARDS (I) LTD,       824.10,       826.25,-0.26
L,R SYS INTERNATIONAL LTD,       406.70,       407.75,-0.26
L,UNIMECH AEROSPACE N MFG L,       911.05,       913.40,-0.26
L,ZENSAR TECHNOLOGIES  LTD,       699.35,       701.15,-0.26
L,JUBILANT PHARMOVA LTD,      1055.40,      1058.10,-0.26
L,D.B.CORP LTD,       260.35,       261.00,-0.25
L,GLOSTER LIMITED,       666.40,       668.05,-0.25
L,FINOLEX CABLES LTD,       784.45,       786.35,-0.24
L,GOI LOAN  7.09% 2054,       101.25,       101.49,-0.24
L,SEC RE NCD 0% SR.IV,      1272.00,      1275.00,-0.24
L,ICE MAKE REFRIGERAT LTD,       807.50,       809.40,-0.23
L,ROX HI TECH LIMITED,        43.40,        43.50,-0.23
L,2.50%GOLDBONDS2027SR-VII,     14761.00,     14794.96,-0.23
L,ROYAL ORCHID HOTELS LTD,       414.15,       415.10,-0.23
L,N.B.I. IND. FIN. CO. LTD,      2232.90,      2238.00,-0.23
L,TOUCHWOOD ENTERTAIN LTD.,       105.74,       105.98,-0.23
L,SKY GOLD AND DIAMONDS LTD,       332.65,       333.40,-0.22
L,MAYUR UNIQUOTERS LTD,       514.20,       515.35,-0.22
L,STEL HOLDINGS LIMITED,       493.30,       494.40,-0.22
L,MY MUDRA FINCORP LIMITED,        91.05,        91.25,-0.22
L,JAIN IRRIGATION SYSTEMS,        41.82,        41.91,-0.21
L,AVONMORE CAP&MGT SERV LTD,        18.65,        18.69,-0.21
L,TRANSPORT CORPN OF INDIA,      1082.00,      1084.30,-0.21
L,AYM SYNTEX LIMITED,       170.22,       170.58,-0.21
L,MANGALAM CEMENT LTD,       762.95,       764.55,-0.21
L,GARDEN REACH SHIP&ENG LTD,      2437.00,      2442.10,-0.21
L,LMW LIMITED,     14954.00,     14985.00,-0.21
L,GOI LOAN  7.24% 2055,       101.91,       102.12,-0.21
L,BOND 8.30% PA TAX FREE S2,      1050.14,      1052.30,-0.21
L,MOTISONS JEWELLERS LTD,        14.59,        14.62,-0.21
L,RAIN INDUSTRIES LIMITED,       146.42,       146.72,-0.20
L,GILLANDERS ARBUTHNOT LTD,       104.99,       105.20,-0.20
L,INDUS INFRA TRUST,       116.45,       116.68,-0.20
L,CAREER POINT EDUTECH LTD,       253.45,       253.95,-0.20
L,PARADEEP PHOSPHATES LTD,       164.56,       164.88,-0.19
L,ADITYA BIRLA CAPITAL LTD.,       361.25,       361.95,-0.19
L,AEL 9.15% 2028 SR IV,      1050.00,      1052.00,-0.19
L,VESUVIUS INDIA LTD,       481.45,       482.35,-0.19
L,SANGANI HOSPITALS LIMITED,        53.85,        53.95,-0.19
L,UNSEC RED NCD 10.5% SR.VI,      1080.00,      1082.00,-0.18
L,NUCLEUS SOFTWARE EXPORTS,       920.45,       922.15,-0.18
L,SULA VINEYARDS LIMITED,       218.19,       218.59,-0.18
L,CROWN LIFTERS LIMITED,       137.55,       137.80,-0.18
L,MAX FINANCIAL SERV LTD,      1671.00,      1674.00,-0.18
L,BALMER LAWRIE & CO LTD,       184.43,       184.76,-0.18
L,COLGATE PALMOLIVE LTD.,      2090.10,      2093.80,-0.18
L,PILANI INV & IND COR LTD,      5170.00,      5179.00,-0.17
L,CITY UNION BANK LTD,       288.50,       289.00,-0.17
L,STEELCAST LIMITED,       210.31,       210.67,-0.17
L,SUMITOMO CHEM INDIA LTD,       468.70,       469.50,-0.17
L,TRIVENI ENGG. & INDS. LTD,       381.20,       381.85,-0.17
L,TAX FREE 7.39% SR. IIA,      1204.00,      1206.00,-0.17
L,NEXT MEDIAWORKS LIMITED,         6.10,         6.11,-0.16
L,PLATINUM INDUSTRIES LTD,       245.65,       246.05,-0.16
L,FAZE THREE LIMITED,       409.25,       409.90,-0.16
